subject_title,subject_description,subject_followers,course_title,start_date,effort,absolute_course_url
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Humanist Lives, with Alice Roberts","
              30th Mar, 2020
            ",,https://www.classcentral.com/course/humanist-lives-13624
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Vivre avec les autres animaux,"
              30th Mar, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-vivre-avec-les-autres-animaux-18946
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Le Master Miro : se former aux métiers du tourisme culturel,"
              1st Apr, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-le-master-miro-se-former-aux-metiers-du-tourisme-culturel-13662
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Fairy Tales: Meanings, Messages, and Morals","
              1st Apr, 2020
            ",,https://www.classcentral.com/course/edx-fairy-tales-meanings-messages-and-morals-18990
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,U.S. History 2,"
              1st Jan, 2013
            ",,https://www.classcentral.com/course/canvas-network-u-s-history-2-582
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,History of Ancient Civilization,"
              7th Jan, 2013
            ",,https://www.classcentral.com/course/canvas-network-history-of-ancient-civilization-579
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,English Composition I,"
              7th Jan, 2013
            ",,https://www.classcentral.com/course/canvas-network-english-composition-i-581
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Improving Your Spanish Pronunciation,"
              21st Jan, 2013
            ",,https://www.classcentral.com/course/canvas-network-improving-your-spanish-pronunciation-573
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Inglés profesional - Professional English,"
              31st Jan, 2013
            ",,https://www.classcentral.com/course/miriadax-ingles-profesional-professional-english-1122
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Writing History,"
              11th Feb, 2013
            ",,https://www.classcentral.com/course/canvas-network-writing-history-587
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Pervivencia de la Mitología Clásica en la Cultura Occidental,"
              18th Feb, 2013
            ",,https://www.classcentral.com/course/miriadax-pervivencia-de-la-mitologia-clasica-en-la-cultura-occidental-1111
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Preparació per al nivell C1 de valencià,"
              4th Mar, 2013
            ",,https://www.classcentral.com/course/miriadax-preparacio-per-al-nivell-c1-de-valencia-1116
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Universidad Francisco Marroquín, Institut Mines-Télécom, University of Strathclyde, VetAgro Sup and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Alemán para hispanohablantes: nociones fundamentales,"
              4th Mar, 2013
            ",,https://www.classcentral.com/course/miriadax-aleman-para-hispanohablantes-nociones-fundamentales-1078
